0	1.00021
0.5	0.999752
1	1.00037
1.29204	0.999283
1.50968	1.00145
1.67188	0.996771
1.79276	1.00795
1.88284	0.977422
1.94997	1.07855
2	0.617117
2.05062	0.329503
2.11876	0.175374
2.21046	0.0772463
2.33388	0.0267236
2.5	0.0149496
2.66612	0.0493583
2.78954	0.15018
2.88124	0.34126
2.94938	0.624638
3	0.976448
3.05003	0.988444
3.11716	0.989305
3.20724	0.989367
3.32812	0.989372
3.49032	0.989372
3.70796	0.989372
4	0.989372
4.29204	0.989372
4.50968	0.989372
4.67188	0.989372
4.79276	0.989372
4.88284	0.989374
4.94997	0.989396
5	0.98971
5.05062	1.07348
5.11876	1.17537
5.21046	1.29334
5.33388	1.41768
5.5	1.52179
5.66612	1.5538
5.78954	1.53137
5.88124	1.48982
5.94938	1.44519
6	1.40426
6.05003	1.36124
6.11716	1.30545
6.20724	1.23336
6.32812	1.14129
6.49032	1.02551
6.70796	0.882694
7	0.710115
7.5	0.456964
8	0.239357
